trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,profit_per_trade,win_rate_ignore_sales,avg_trade_size_ignore_sales,total_trade_volume_ignore_sales,total_trade_number_ignore_sales,frequency_ignore_sales,net_gains_loss_ignore_sales,avg_odds_ignore_sales,profit_per_trade_ignore_sales
0x007f56Ee4B9157F546C407412552675c1BE1fb6c,0.4,23.408670603592814,39092.479908,1670,92.77777777777777,-140.19864199925638,0.5354669266531564,-0.08395128263428525,0.42058823529411765,1.9689122102941174,1338.860303,680,37.77777777777778,-385.6074191545772,0.40925322310047385,-0.5670697340508488
0xca917b0dbbec6B5C6A1cdC3EdD038F4426DF6D49,0.6013348967258952,4.302613261567602,47703.073231,11087,138.5875,961.1304804815951,0.5620989486599722,0.0866898602400645,0.6752506388834284,3.456214599567525,17581.763668,5087,63.5875,-2043.6753868749588,0.6879925391314861,-0.40174471925987004
0x2C1a7a67e6F71BD61a616841F54aE0dF8e8D42d8,0.38650064235596404,21.708198892018313,658995.793765,30357,141.8551401869159,-38136.659635105156,0.32679699008322394,-1.2562723469086259,0.24426097462746676,18.620428306735803,369876.187885,19864,92.82242990654206,-121990.736705632,0.2761263168150183,-6.141297659365284
0x54A78f8C6E64572111C5683A9EFEed25a04c881B,0.7054631828978623,312.33564931936945,1446426.391998,4631,33.07857142857143,10715.71660760477,0.7316660273312838,2.313909869921134,0.937261551504875,456.87029701017383,1077757.030647,2359,16.85,323.03291787757126,0.9322605785129386,0.136936378922243
0x406A2368F2c081A0089864D67FC8Dc417Ab1D191,0.4732142857142857,1.6189621428571428,181.32376,112,112.0,-2.755709126731527,0.458053567232032,-0.024604545774388635,0.37777777777777777,1.3102858444444445,58.962863,45,45.0,-18.789229834832703,0.41604434958188796,-0.41753844077406005
0x139B756a7Debb5a436642B4943f58D064163A1A5,0.46515187190958324,2.096392784671533,17806.760313,8494,124.91176470588235,820.7788643563406,0.22850413879832657,0.09663042905066407,0.23104389834068473,1.8748429080025204,8926.127085,4761,70.01470588235294,-4106.8623717195005,0.22961037990277794,-0.862604993009767
0xc82fFbb87e385168612C9616b6873b1fa8152C5E,0.5426008968609866,5.1621940112107625,2302.338529,446,6.371428571428571,-99.05212408777132,0.5295730104733467,-0.22208996432235723,0.5517241379310345,5.070637417241379,1470.484851,290,4.142857142857143,-236.78509542034644,0.5514812646845759,-0.8165003290356774
0x4A73e5f86eA1F26ffEbF216a44707114F866c046,0.249500998003992,7.06487223752495,3539.500991,501,0.9616122840690979,-157.2691254127922,0.14411825218382002,-0.3139104299656531,0.07608695652173914,4.56983977173913,1681.701036,368,0.7063339731285988,-706.3819229171722,0.09960935562296223,-1.9195160948836203
0xF6Aeba4958D0CF97687777dc787051f70f68E100,0.5480769230769231,11.113615423076924,1155.816004,104,10.4,-0.4995005678219972,0.5642103847891805,-0.004802890075211511,0.65,1.7942274999999999,71.7691,40,4.0,-8.696784826222041,0.6329469820205437,-0.21741962065555104
0xe3479950EF6E8984Df109eC5C9Be40630f9fb438,0.7845940959409594,8.270491504806758,340678.086066,41192,457.68888888888887,831.3085043015245,0.5294902075586919,0.020181309581994673,0.7909406116642959,10.652460022270626,239637.740661,22496,249.95555555555555,-12594.229252695686,0.7850359896137289,-0.559843049995363
0x18d7b544543afCe04C17EE133bFcae703872e02B,0.2275449101796407,50.6131504730539,8452.396129,167,2.5303030303030303,-193.84550169234868,0.6448842111406546,-1.1607515071398125,0.3793103448275862,21.42215787356322,1863.727735,87,1.3181818181818181,-194.56276935150558,0.37904201858615133,-2.236353670706961
0x47093B4ea23985FeDEbf5ac461e323b90f40f6C2,0.750276277491556,11.934925101452208,766783.132993,64247,676.2842105263157,4120.884297867549,0.6262967129705456,0.06414127193281476,0.725108901428125,13.702048702961017,745487.363782,54407,572.7052631578947,-10832.669600112235,0.7185626605356997,-0.1991043358412012
0x40ca7a5B87dcEAA26A578d66E5581322440207D4,0.5066793893129771,1.515217423664122,1587.94786,1048,174.66666666666666,128.36676200199952,0.2275481222147399,0.12248736832251862,0.23731884057971014,1.4374921485507246,793.495666,552,92.0,-371.0143276864006,0.24501812670887008,-0.6721274052289865
0x3728a40768Bc5268A0323f5269ef4914655857B1,0.5333333333333333,16.530068833333335,991.80413,60,2.3076923076923075,2.8295202500000056,0.68465,0.04715867083333343,0.7333333333333333,17.95482133333333,538.64464,30,1.1538461538461537,10.731258640000016,0.7147,0.35770862133333386
